"","AEZ_Name","year","tmp","pre","pdsi","pet","sm"
"1","Coastal",1960,26.0770836671194,79.3833344633381,-1.63687499674658,5.10208341479301,NA
"2","Coastal",1961,26.4458338816961,105.058334754904,-0.611250011560817,5.04375005265077,NA
"3","Coastal",1962,26.0750003655752,56.1312509258588,-0.294166673595707,5.07916676998138,NA
"4","Coastal",1963,25.8333337306976,97.0687508016825,-0.609999987762422,4.9541667252779,NA
"5","Coastal",1964,25.7437504529953,66.5208342472712,-0.878750004495183,5.03958338499069,NA
"6","Coastal",1965,25.8812503417333,70.2833339349988,-1.90833333045399,5.07708343863487,NA
"7","Coastal",1966,26.241666952769,85.1875016095738,-0.822291662489685,5.09166675806045,NA
"8","Coastal",1967,26.0145836273829,113.55416996181,0.357708338725692,4.97500003874302,NA
"9","Coastal",1968,25.4375003973643,127.372919245654,3.66416664918264,4.91250008841355,NA
"10","Coastal",1969,26.4041669368744,63.3020846754313,-1.41750000619019,5.14791678388913,NA
"11","Coastal",1970,26.2833336194356,59.8041679079334,-2.91562499602636,5.10833345850309,NA
"12","Coastal",1971,25.7229170401891,61.1375009899649,-3.33479168017705,5.06250005960464,NA
"13","Coastal",1972,26.2895837624868,90.5500017215808,-2.98583332945903,5.05416672925154,NA
"14","Coastal",1973,26.4375003973643,66.8791677196821,-2.20166665315628,5.20000006755193,NA
"15","Coastal",1974,26.1291670004527,53.4520839994152,-3.11854166785876,5.1916667620341,NA
"16","Coastal",1975,26.0375004609426,60.4458340466643,-3.6697916885217,5.11458340287208,NA
"17","Coastal",1976,26.2333336671194,61.5833339179555,-3.71854164699713,5.19791675607363,NA
"18","Coastal",1977,26.1645839214325,81.6770843098872,-2.65854168244793,5.12708347042401,NA
"19","Coastal",1978,26.0833337306976,91.71875132521,-0.462083331542089,5.06041674315929,0.199841901041427
"20","Coastal",1979,26.0708338022232,106.931251809001,0.256458334624767,5.01250007251898,0.207374907177199
"21","Coastal",1980,26.2791669368744,53.158334090064,-2.28645832836628,5.1458334227403,0.142926118956328
"22","Coastal",1981,26.1666671037674,77.2437512135133,-2.34354166996976,5.15833346048991,0.169952634358837
"23","Coastal",1982,26.1229169766108,110.891669505835,-0.431875009749396,5.05416674911976,0.167307463398426
"24","Coastal",1983,26.6708335876465,74.5083339869976,-0.521458337122265,5.20416677991549,0.155699067586248
"25","Coastal",1984,26.0083337624868,81.4166678870718,-1.11708333583859,5.03333341081937,0.147390186502976
"26","Coastal",1985,26.0333338181178,71.916667603453,-1.13229166312764,5.00833342472712,0.157464253206579
"27","Coastal",1986,26.2166670560837,83.3187508760641,-1.43687499221414,5.12083339194457,0.141879229248156
"28","Coastal",1987,26.6708337068558,75.500000901303,-1.39437499494913,5.2104167342186,0.153955367580817
"29","Coastal",1988,26.6708337465922,73.6291680178294,-2.00895832479,5.18541680773099,0.166212237466374
"30","Coastal",1989,25.900000333786,70.5291673907079,-1.85708332799065,4.93125005066395,0.16167977750888
"31","Coastal",1990,26.2604170242945,69.7770843485991,-1.81770833348855,5.04583344856898,0.141479845022432
"32","Coastal",1991,26.4520836671194,74.9791683807969,-2.14520833144585,5.13333340982596,0.148372073743348
"33","Coastal",1992,26.3395836750666,69.7250006479521,-2.25041665881872,5.04791676501433,0.149922607014777
"34","Coastal",1993,26.1937503019969,59.827083971103,-2.5666666701436,5.09791674216588,0.146928270933047
"35","Coastal",1994,26.4708336989085,97.2041677030424,-1.94687498857578,5.05208342770735,0.157966500620486
"36","Coastal",1995,26.4916671117147,62.5541675274571,-1.70812499895692,5.08958339194457,0.149066282559063
"37","Coastal",1996,26.4229170084,56.3104179302852,-2.20062499493361,5.09791674713294,0.136164693282383
"38","Coastal",1997,26.4270837306976,110.179167824984,-0.398333331531224,5.05625008046627,0.173153285539393
"39","Coastal",1998,26.6770836512248,92.4812523961067,1.53083331747136,5.08333346247673,0.230178572599104
"40","Coastal",1999,26.5395836830139,75.9104175411165,-1.53354164399207,5.16458343962828,0.174268829262836
"41","Coastal",2000,26.4875003099442,63.7645846734444,-2.24875000864267,5.21875007947286,0.159186247844777
"42","Coastal",2001,26.6166670322418,59.9395844300588,-2.72958332300186,5.13541677097479,0.157060015692689
"43","Coastal",2002,26.8229171037674,94.2583350419998,-2.60562501599391,5.10625010728836,0.173495432402898
"44","Coastal",2003,27.0020837386449,57.7895844715648,-2.3706250016888,5.30625010530154,0.168036478585199
"45","Coastal",2004,26.4500002861023,61.3500005230308,-3.03895832846562,5.08750014503797,0.163991448040876
"46","Coastal",2005,26.2812503178914,58.1208341260751,-3.24770833303531,5.14166674017906,0.14393936184847
"47","Coastal",2006,26.5812501907349,103.54166815877,-2.06479165268441,5.05833343664805,0.163854768620389
"48","Coastal",2007,26.4458337227504,72.6625010947386,-1.15812500224759,5.06666680177053,0.181495898559025
"49","Coastal",2008,26.3708336750666,56.8812508205573,-1.91562501259614,5.12083341677983,0.173264885316643
"50","Coastal",2009,26.8916670084,65.8187510371208,-3.19729168713093,5.23333342870076,0.154364586418871
"51","Coastal",2010,26.9166671037674,54.9729176104069,-3.25291667878628,5.17083345850309,0.166673821157462
"52","Coastal",2011,26.6625003417333,69.3270840883255,-3.62833334753911,5.1395834783713,0.149455187022594
"53","Coastal",2012,26.4979170163473,60.297917209069,-3.6418749888738,5.12500012914339,0.135652863458536
"54","Coastal",2013,26.7145837942759,67.7833344121774,-3.35083331167698,5.2041667898496,0.151859184052251
"55","Coastal",2014,26.697917064031,72.9312508642674,-3.04729167123636,5.13541676600774,0.148518823403871
"56","Coastal",2015,26.8395837148031,84.406250645717,-2.03812499716878,5.13125013808409,0.157630293482922
"57","Coastal",2016,27.1791671117147,66.020834539334,-2.06437499766859,5.21041676402092,0.14519396865725
"58","Coastal",2017,27.087500333786,95.9270853122076,0.200208334407459,5.16041680177053,0.136387083434428
"59","Coastal",2018,26.6833337942759,81.900002387166,-0.0597916663003462,5.1916667719682,0.167255343387433
"60","Coastal",2019,27.2750004529953,116.954168351491,-0.031458333134651,5.22083343565464,0.154935683373315
"61","Coastal",2020,27.037500500679,76.96458487312,0.572916687155763,5.17291675508022,0.176970360665221
"62","Coastal",2021,26.8916670481364,106.870834630728,0.138125004634882,5.15625010927518,0.143912191515258
"63","Highland",1960,16.2416669792599,86.0611123979092,-2.10055555299752,3.80486117965645,NA
"64","Highland",1961,16.302083671093,136.351390539275,-1.28083332766417,3.74791673322519,NA
"65","Highland",1962,15.957639210754,105.302085132069,1.98236109885491,3.81666673388746,NA
"66","Highland",1963,15.9409724937545,120.950001522899,0.929166673436865,3.80277782844173,NA
"67","Highland",1964,15.8826392425431,106.992362574157,0.472986113681044,3.8430556125111,NA
"68","Highland",1965,16.0104169580672,79.1173624023795,-2.14937500252078,3.88055561979612,NA
"69","Highland",1966,16.2729169461462,97.0888908333249,-2.18381944133176,3.84166674150361,NA
"70","Highland",1967,15.9277780453364,110.037502403475,-0.541458331850461,3.79166673289405,NA
"71","Highland",1968,15.4270836578475,115.133335147467,0.322777777806752,3.83333339293798,NA
"72","Highland",1969,16.2881947424677,87.8104182544588,-1.17659722322909,3.90138896803061,NA
"73","Highland",1970,16.3090280890465,111.379862923092,-0.169999997092721,3.81527783142196,NA
"74","Highland",1971,15.7895836101638,99.4979181725118,-1.13479166763783,3.86041674017906,NA
"75","Highland",1972,16.3916669090589,96.715279229482,-1.40576389177133,3.77152784003152,NA
"76","Highland",1973,16.5840281777912,85.4930569294426,-1.90416666389339,3.88750008245309,NA
"77","Highland",1974,16.1465280718274,88.1305567800999,-2.51750000566244,3.91250008013513,NA
"78","Highland",1975,16.1104169421726,97.8062516288625,-2.41916667033608,3.84513895213604,NA
"79","Highland",1976,16.390972548061,80.4979181581073,-2.57270833249721,3.86111117402712,NA
"80","Highland",1977,16.3555558919907,125.378474309709,0.0379861076233081,3.79236116508643,NA
"81","Highland",1978,16.1958336763912,115.542362845606,1.42902778011436,3.81527783970038,0.21773277502507
"82","Highland",1979,16.2756947742568,97.5444462299347,0.126458335706653,3.78055561582247,0.20925253970711
"83","Highland",1980,16.4937503139178,77.6722233777245,-2.47048611773385,3.82500006092919,0.159968796189905
"84","Highland",1981,16.4555558628506,101.518751505017,-2.07722222184141,3.86666671931744,0.183611030822792
"85","Highland",1982,16.4076392451922,105.418056531747,-1.84277777642839,3.83680561350452,0.186448599620478
"86","Highland",1983,16.84097253614,97.8555566661888,-1.00034722230501,3.82291673951679,0.1722745386533
"87","Highland",1984,16.3694447146522,64.6256953820586,-2.91520833606935,3.85138894617557,0.155832541939911
"88","Highland",1985,16.200000319216,94.1520847489437,-2.63277777036031,3.77986117700736,0.178695408404724
"89","Highland",1986,16.4090280731519,85.0888899942239,-2.98583333111472,3.84027784566084,0.157378518215635
"90","Highland",1987,16.8736113972134,85.0500013941692,-3.02590277459886,3.96041673918565,0.164843878819842
"91","Highland",1988,16.7409725520346,112.096529431476,-1.06701388673133,3.88263896769947,0.163058730736011
"92","Highland",1989,16.075000319216,111.904862558842,-0.0176388912627266,3.77500006556511,0.174124710038876
"93","Highland",1990,16.5236114197307,105.228474042151,-0.0902083303080871,3.80833339525594,0.161071243318294
"94","Highland",1991,16.550694750415,93.8868073181974,-1.35597222112119,3.95486119058397,0.164345359925142
"95","Highland",1992,16.4819447729323,97.1784740275807,-1.47513889319574,3.82500006755193,0.174618394366851
"96","Highland",1993,16.4534725348155,85.6833346923192,-1.60013888584864,3.9020833886332,0.177912632812492
"97","Highland",1994,16.5805558959643,97.4826400929027,-2.66430555278849,3.82708340055413,0.177557184626649
"98","Highland",1995,16.8256947398186,95.4409736759133,-1.72916666677015,3.85833340220981,0.174869971781771
"99","Highland",1996,16.6312502887514,90.9868069545996,-1.40118055776434,3.87986117932531,0.168495052610717
"100","Highland",1997,16.6368059184816,105.450001624361,-1.91576389088813,3.86527784665426,0.183184654338239
"101","Highland",1998,16.8291670084,111.454862634663,0.551666664295933,3.83125006324715,0.229857723642623
"102","Highland",1999,16.7451391882367,88.8340290685495,-2.1390277693669,3.92152783605787,0.171417657837824
"103","Highland",2000,16.8152780797747,71.4722234931257,-3.66305553913116,3.98055560721291,0.14796997900262
"104","Highland",2001,17.0500003033214,98.2590291235182,-3.08972221944067,3.89583340287208,0.169716985244776
"105","Highland",2002,17.3111114435726,106.974306643009,-2.33458332510458,3.90972227685981,0.176628193603979
"106","Highland",2003,17.2854170534346,94.0208348184824,-1.9969444365965,4.03263895048035,0.170631245229779
"107","Highland",2004,16.9847225613064,91.8687513517009,-2.23930555995968,3.91666673123836,0.169967246220809
"108","Highland",2005,16.8965281049411,78.6659735765722,-2.8914583362639,3.97569450901614,0.156108287819385
"109","Highland",2006,16.950000292725,105.059029359288,-2.47708334052004,3.8777778479788,0.170221983821883
"110","Highland",2007,16.8201392094294,110.176390751203,-1.03486110780957,3.91875005596214,0.181997445967789
"111","Highland",2008,16.8055558668243,98.0840295698908,-1.63423610683013,3.93194450934728,0.170208203645449
"112","Highland",2009,17.4166669580672,90.6812511967288,-2.12076389132482,3.94027784632312,0.156154301581659
"113","Highland",2010,17.2645836737421,102.681251747078,-1.44368055674972,3.93194450934728,0.178310687271257
"114","Highland",2011,16.9819447928005,85.6680570357375,-2.65062499392985,3.88680563204818,0.168465322613716
"115","Highland",2012,16.6819447477659,124.691668399175,-0.718680554845681,3.88680562045839,0.168781615917469
"116","Highland",2013,16.9229170084,115.753474055396,0.581736112052265,3.95763896240128,0.179480483403177
"117","Highland",2014,16.848611454169,87.1000010874536,-1.26909721729397,3.86458339128229,0.17060559672131
"118","Highland",2015,16.8875003258387,113.924306930436,-0.658055554066474,3.8868056303925,0.167813089443063
"119","Highland",2016,17.3354170123736,102.21597372161,-0.195347223534352,3.92361119389534,0.174902188692126
"120","Highland",2017,17.1187503139178,127.239585211542,0.00895833390920137,3.90625006126033,0.168964362288111
"121","Highland",2018,16.8305558959643,127.241668803162,1.29451388767403,3.92013895842764,0.204817128445666
"122","Highland",2019,17.237500263585,152.175696897507,1.54645833589085,3.93263894319534,0.189444275995441
"123","Highland",2020,17.1770836181111,129.894446331925,3.23319444391463,3.85694449974431,0.217433437774118
"124","Highland",2021,17.0263892279731,149.409724724955,4.1248611178663,3.88680562542544,0.187332889407617
"125","Lowland",1960,25.7245246847581,47.3646167971999,-2.21305082596711,5.40417744925378,NA
"126","Lowland",1961,25.8181971590588,77.352907029097,-1.10095681054367,5.34742472649218,NA
"127","Lowland",1962,25.5870668822795,49.6787209210313,0.342776698276998,5.36002936282263,NA
"128","Lowland",1963,25.4708230007807,67.2126818032584,-0.0605128318118172,5.31701560682388,NA
"129","Lowland",1964,25.3504617704817,52.2989633294498,-0.216785965730609,5.34557319023338,NA
"130","Lowland",1965,25.5193471400058,43.2360815360402,-1.86428127295499,5.39410394169459,NA
"131","Lowland",1966,25.7649730669903,52.3139782580544,-1.57763787852436,5.42437939434989,NA
"132","Lowland",1967,25.4431682337819,68.795821083597,-0.315952005301106,5.2954376662937,NA
"133","Lowland",1968,25.0064914931178,76.7354426045517,1.34052074135752,5.27624173218523,NA
"134","Lowland",1969,25.8482527850286,47.702853290278,-0.355037719153887,5.43786380509602,NA
"135","Lowland",1970,25.8947568561786,47.2502986963412,-1.4569530369746,5.40519936881691,NA
"136","Lowland",1971,25.3610680483567,45.9784185704319,-2.41286186696191,5.33436046292938,NA
"137","Lowland",1972,25.9226259284638,51.3373331085152,-2.56423541456274,5.36986422278444,NA
"138","Lowland",1973,26.1111417804895,34.239505387313,-2.88059741857741,5.44738256879807,NA
"139","Lowland",1974,25.6526532122279,42.4610298367863,-3.18163330222496,5.43035278153027,NA
"140","Lowland",1975,25.6351533352221,41.6513708078922,-3.30326972105708,5.3735051839763,NA
"141","Lowland",1976,25.9170067167003,37.7197683896194,-3.70493399966536,5.42044811840839,NA
"142","Lowland",1977,25.8786113640647,66.6066808844814,-1.39432198991939,5.35469374364911,NA
"143","Lowland",1978,25.7602217231639,63.0895258803225,0.211720014475267,5.34595107153606,0.201966473676321
"144","Lowland",1979,25.8321497995253,58.228198441074,-0.116514596314047,5.35753480787615,0.201949893323455
"145","Lowland",1980,26.0541460788879,35.6856876815801,-2.26993243789826,5.44626959962601,0.144416466942436
"146","Lowland",1981,25.9327998542799,56.7733685704113,-1.38729107434433,5.44750578519038,0.176240284299199
"147","Lowland",1982,25.8644041906808,66.4396906386969,-1.01627830978462,5.37729036280188,0.174620140336207
"148","Lowland",1983,26.3032925508781,40.9411786086671,-1.3928353310174,5.4268899547892,0.161511673054832
"149","Lowland",1984,25.828237308651,38.717168303066,-2.90135927848125,5.38767335466661,0.147406984105202
"150","Lowland",1985,25.6915886444082,47.9081495243257,-2.14793472374893,5.29826711415358,0.163823181147345
"151","Lowland",1986,25.9211577114586,50.4897995999826,-2.0380652678426,5.40183491299682,0.14415500044291
"152","Lowland",1987,26.3375124659604,42.6780372582451,-1.94947602822969,5.56318373295763,0.156571904519538
"153","Lowland",1988,26.2151905792413,57.425595833324,-1.58454850631344,5.4437269814952,0.163277430818005
"154","Lowland",1989,25.5716411477259,57.350698293537,-0.878197244964431,5.30369842279272,0.167007132227662
"155","Lowland",1990,25.9618598316736,57.1776386362529,-0.746944108390166,5.39654541427663,0.151641642481446
"156","Lowland",1991,26.0817777384439,42.885832325242,-1.62531842100829,5.45789307714151,0.155649756789743
"157","Lowland",1992,25.9822574468294,46.1356732056925,-2.50142746768168,5.4009826516084,0.158822949903724
"158","Lowland",1993,25.8772867346997,46.3852788344018,-2.14098327679647,5.44320138689976,0.158462589816418
"159","Lowland",1994,26.0413113634345,54.147746574552,-2.52123244042223,5.38300583574385,0.16179249355203
"160","Lowland",1995,26.2600931596419,48.1393972610591,-1.76215188076553,5.38735598146096,0.156004975734964
"161","Lowland",1996,26.152406772259,37.4443467385174,-2.17907953413544,5.42055622967301,0.147426551015456
"162","Lowland",1997,26.1053638701987,77.0067595260028,-1.69330126374565,5.43171982865978,0.17569736584176
"163","Lowland",1998,26.3259623928391,51.6403213628447,0.138930172063785,5.45756187389903,0.232410705965665
"164","Lowland",1999,26.1405984515397,43.6373690694462,-2.64291955646105,5.47580764701777,0.170252582436477
"165","Lowland",2000,26.1979461860807,35.8292630307235,-3.27231965791441,5.54603420903429,0.149702739773703
"166","Lowland",2001,26.3849039845266,43.933038073409,-3.38196252835176,5.49861272337688,0.156949772346969
"167","Lowland",2002,26.6663799733998,58.8971603785227,-2.83250223243407,5.53259287393146,0.171302822770469
"168","Lowland",2003,26.6194293690831,48.3556686733695,-2.34046516211515,5.60562079900959,0.166632410990112
"169","Lowland",2004,26.3340160914112,49.3616723872198,-2.25722234861497,5.48730290800732,0.165572276699307
"170","Lowland",2005,26.2678711831304,40.3453376135688,-2.390425048095,5.51610900047642,0.14760522418864
"171","Lowland",2006,26.4210118814899,56.2005779805413,-2.45677903037287,5.45063729080424,0.164769403276883
"172","Lowland",2007,26.3030633656543,53.6614422835591,-1.65645803164092,5.4753888900552,0.180478876449519
"173","Lowland",2008,26.2606739326132,49.6975101383375,-1.73265761916571,5.49539678086028,0.170030362137483
"174","Lowland",2009,26.8499947888197,49.6003887472539,-2.17400932618955,5.59703523270351,0.153885505819044
"175","Lowland",2010,26.7004876472745,47.771359173305,-1.8802301523513,5.5449704763765,0.166458308742804
"176","Lowland",2011,26.5263306254638,48.1746123485181,-2.29461263037285,5.51297215902863,0.153472641957764
"177","Lowland",2012,26.2363344335791,57.6442590302039,-1.49491572715061,5.47689611772231,0.146970505279526
"178","Lowland",2013,26.474456526271,55.6128171469182,-0.931518778319279,5.54581147606146,0.160829867172974
"179","Lowland",2014,26.4331102805459,45.1411985384854,-1.96119794922773,5.49494097665234,0.152814652077188
"180","Lowland",2015,26.5337493563088,57.8914303556038,-1.58574480958367,5.51534499876265,0.157068033724303
"181","Lowland",2016,26.8697311270086,50.0766232792349,-1.30922619200965,5.55499812179739,0.15494853690175
"182","Lowland",2017,26.6634333480982,82.4041902480697,0.905896811021856,5.54772201301395,0.146304165349621
"183","Lowland",2018,26.3159228930683,59.5455762989075,1.1598793683134,5.51049409942118,0.180725853762694
"184","Lowland",2019,26.7599284016701,83.229031463806,0.521831636743037,5.55808839655773,0.167368445469109
"185","Lowland",2020,26.7419382078459,57.3870494521323,1.04439037694721,5.53356127168821,0.191797506878313
"186","Lowland",2021,26.5261614029291,73.2179405639637,0.697242187166119,5.47041850109463,0.162114738562411
"187","Midland",1960,20.0641563733419,79.338195565292,-1.99898504010505,4.34983982311355,NA
"188","Midland",1961,20.2417738845206,124.458121509702,-1.59295405797227,4.29962614662627,NA
